2503653903,4592920,4593813,+,0.64,PF-R124_00040220,,"transcriptional regulator, ArgP family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653904,4593867,4594859,+,0.63,PF-R124_00040230,,Nucleoside-diphosphate-sugar epimerases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653905,4594976,4595809,+,0.61,PF-R124_00040240,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653906,4596044,4596892,+,0.59,PF-R124_00040250,,Cache domain.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653907,4597020,4598633,-,0.64,PF-R124_00040260,,"drug resistance transporter, EmrB/QacA subfamily",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653908,4598617,4599810,-,0.58,PF-R124_00040270,,4-hydroxybenzoate 3-monooxygenase( EC:1.14.13.2 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653909,4599988,4600872,+,0.59,PF-R124_00040280,,AraC-type DNA-binding domain-containing proteins,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653910,4601009,4601185,-,0.59,PF-R124_00040290,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653911,4601404,4602291,-,0.63,PF-R124_00040300,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653912,4602424,4603302,+,0.61,PF-R124_00040310,,"Zn-dependent hydrolases, including glyoxylases",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653913,4603522,4604136,+,0.64,PF-R124_00040320,,Putative NADH-flavin reductase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653914,4604260,4605141,-,0.62,PF-R124_00040330,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653915,4605370,4607007,+,0.65,PF-R124_00040340,,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]( EC:2.2.1.6 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653916,4607004,4608455,+,0.63,PF-R124_00040350,,NAD-dependent aldehyde dehydrogenases( EC:1.2.1.8 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653917,4608618,4609547,-,0.63,PF-R124_00040360,,AraC-type DNA-binding domain-containing proteins,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653918,4609978,4610331,+,0.6,PF-R124_00040370,,Uncharacterized conserved protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653919,4610375,4610617,+,0.62,PF-R124_00040380,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653920,4610624,4611253,-,0.61,PF-R124_00040390,,"Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653921,4611517,4611750,-,0.55,PF-R124_00040400,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653922,4612168,4613487,-,0.61,PF-R124_00040410,,metabolite-proton symporter,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653923,4613810,4615141,-,0.64,PF-R124_00040420,,"Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653924,4615141,4616901,-,0.66,PF-R124_00040430,,Signal transduction histidine kinase regulating C4-dicarboxylate transport system( EC:2.7.13.3 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653925,4616980,4619820,-,0.61,PF-R124_00040440,,RHS repeat-associated core domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653926,4619849,4622611,-,0.63,PF-R124_00040450,,RHS repeat-associated core domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653927,4622611,4627146,-,0.62,PF-R124_00040460,,Insecticide toxin TcdB middle/C-terminal region./Salmonella virulence plasmid 65kDa B protein./Insecticide toxin TcdB middle/N-terminal region.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653928,4627337,4628860,-,0.63,PF-R124_00040470,,"hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region/hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region( EC:4.2.1.2 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653929,4629382,4630488,+,0.62,PF-R124_00040480,,diguanylate cyclase (GGDEF) domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653930,4630481,4631416,+,0.67,PF-R124_00040490,,2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653931,4631524,4632273,+,0.63,PF-R124_00040500,,Enoyl-CoA hydratase/carnithine racemase( EC:4.2.1.17 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653932,4632456,4633907,-,0.63,PF-R124_00040510,,pyruvate kinase( EC:2.7.1.40 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653933,4634080,4634466,+,0.61,PF-R124_00040520,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653934,4634542,4635054,+,0.6,PF-R124_00040530,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653935,4635202,4635576,-,0.58,PF-R124_00040540,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653936,4636068,4639595,+,0.62,PF-R124_00040550,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653937,4639588,4643193,+,0.62,PF-R124_00040560,,Salmonella virulence plasmid 28.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653938,4643243,4647286,+,0.62,PF-R124_00040570,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653939,4647279,4651553,+,0.62,PF-R124_00040580,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653940,4651569,4652900,-,0.63,PF-R124_00040590,,Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653941,4653209,4654009,+,0.66,PF-R124_00040600,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653942,4653895,4655058,-,0.65,PF-R124_00040610,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653943,4655055,4656599,-,0.64,PF-R124_00040620,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653944,4656586,4657563,-,0.63,PF-R124_00040630,,Uncharacterized membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653945,4657560,4658285,-,0.67,PF-R124_00040640,,Predicted membrane protein/domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653946,4658467,4659897,+,0.6,PF-R124_00040650,,Exonuclease I( EC:3.1.11.1 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653947,4660001,4660378,-,0.54,PF-R124_00040660,,H-NS family protein MvaT,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653948,4660717,4661565,+,0.6,PF-R124_00040670,,formyltetrahydrofolate deformylase( EC:3.5.1.10 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653949,4661654,4661830,+,0.56,PF-R124_00040680,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653950,4661814,4662812,-,0.62,PF-R124_00040690,,conserved hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653951,4662809,4663585,-,0.64,PF-R124_00040700,,Predicted deacetylase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653952,4663578,4664690,-,0.63,PF-R124_00040710,,Glycosyltransferase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653953,4665655,4667544,-,0.61,PF-R124_00040720,,Methyl-accepting chemotaxis protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653954,4667731,4669218,+,0.64,PF-R124_00040730,,Predicted ATPase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653955,4669346,4669801,-,0.64,PF-R124_00040740,,Protein of unknown function (DUF721).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653956,4670109,4672844,+,0.59,PF-R124_00040750,,"preprotein translocase, SecA subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653957,4672979,4674196,+,0.63,PF-R124_00040760,,"glutamate N-acetyltransferase/amino-acid acetyltransferase( EC:2.3.1.35,EC:2.3.1.1 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653958,4674484,4675116,+,0.63,PF-R124_00040770,,Glutathione S-transferase( EC:2.5.1.18 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653959,4675113,4676060,+,0.65,PF-R124_00040780,,mutator mutT protein( EC:3.6.1.- ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653960,4676174,4676758,-,0.62,PF-R124_00040790,,ATP:cob(I)alamin adenosyltransferase( EC:2.5.1.17 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653961,4676762,4678798,-,0.62,PF-R124_00040800,,PAS domain S-box,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653962,4678844,4679761,-,0.67,PF-R124_00040810,,2-dehydropantoate 2-reductase( EC:1.1.1.169 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653963,4679902,4680387,+,0.57,PF-R124_00040820,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653964,4680825,4681664,+,0.57,PF-R124_00040830,,Small-conductance mechanosensitive channel,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653965,4681786,4683150,-,0.56,PF-R124_00040840,,"outer membrane porin, OprD family.",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653966,4684044,4684469,+,0.58,PF-R124_00040850,,Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653967,4684473,4684679,+,0.57,PF-R124_00040860,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653968,4684752,4685354,-,0.58,PF-R124_00040870,,Cold shock proteins,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653969,4685665,4686135,+,0.6,PF-R124_00040880,,DNA-binding ferritin-like protein (oxidative damage protectant),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653970,4686324,4686659,+,0.59,PF-R124_00040890,,Uncharacterized protein related to arylsulfate sulfotransferase involved in siderophore biosynthesis,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653971,4686793,4687014,+,0.55,PF-R124_00040900,,"putative regulatory protein, FmdB family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653972,4687115,4688890,+,0.61,PF-R124_00040910,,"aspartyl-tRNA synthetase, bacterial type( EC:6.1.1.12 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653973,4689018,4689764,+,0.62,PF-R124_00040920,,"DNA-binding regulatory protein, YebC/PmpR family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653974,4689923,4690450,+,0.63,PF-R124_00040930,,crossover junction endodeoxyribonuclease RuvC( EC:3.1.22.4 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653975,4690565,4691173,+,0.58,PF-R124_00040940,,"Holliday junction DNA helicase, RuvA subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653976,4691174,4692235,+,0.61,PF-R124_00040950,,"Holliday junction DNA helicase, RuvB subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653977,4692363,4692830,+,0.59,PF-R124_00040960,,tol-pal system-associated acyl-CoA thioesterase( EC:3.1.2.23 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653978,4692820,4693515,+,0.61,PF-R124_00040970,,TolQ protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653979,4693530,4693991,+,0.58,PF-R124_00040980,,TolR protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653980,4694705,4695055,+,0.58,PF-R124_00040990,,TonB family C-terminal domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653981,4695109,4696353,+,0.58,PF-R124_00041000,,tol-pal system beta propeller repeat protein TolB,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653982,4696406,4696903,+,0.57,PF-R124_00041010,,peptidoglycan-associated lipoprotein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653983,4697516,4697743,+,0.59,PF-R124_00041020,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653984,4697910,4698557,+,0.57,PF-R124_00041030,,Organic radical activating enzymes,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653985,4698559,4699272,+,0.61,PF-R124_00041040,,exsB protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653986,4699662,4700720,+,0.62,PF-R124_00041050,,"quinolinate synthetase complex, A subunit( EC:2.5.1.72 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653987,4700857,4701345,-,0.57,PF-R124_00041060,,Predicted membrane protein/domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653988,4701443,4701655,-,0.51,PF-R124_00041070,,Cold shock proteins,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653989,4702061,4703185,-,0.63,PF-R124_00041080,,glycine cleavage system T protein( EC:2.1.2.10 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653990,4703237,4704613,-,0.63,PF-R124_00041090,,"L-serine dehydratase, iron-sulfur-dependent, single chain form( EC:4.3.1.17 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653991,4704821,4707673,-,0.64,PF-R124_00041100,,glycine dehydrogenase (decarboxylating)( EC:1.4.4.2 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653992,4707685,4708068,-,0.61,PF-R124_00041110,,glycine cleavage system H protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653993,4708505,4710013,-,0.64,PF-R124_00041120,,Transcriptional regulator of aromatic amino acids metabolism,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653994,4710225,4710587,-,0.54,PF-R124_00041130,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653995,4710650,4711579,-,0.64,PF-R124_00041140,,carbamate kinase( EC:2.7.2.2 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653996,4711770,4712780,-,0.6,PF-R124_00041150,,ornithine carbamoyltransferase( EC:2.1.3.3 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653997,4712850,4714106,-,0.61,PF-R124_00041160,,arginine deiminase( EC:3.5.3.6 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653998,4714140,4715567,-,0.6,PF-R124_00041170,,arginine/ornithine antiporter,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653999,4715991,4717418,+,0.61,PF-R124_00041180,,arginine/ornithine antiporter,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654000,4717415,4718278,+,0.63,PF-R124_00041190,,3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase( EC:3.2.2.21 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654001,4718390,4719736,-,0.66,PF-R124_00041200,,Predicted acyl-CoA transferases/carnitine dehydratase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654002,4719928,4722066,-,0.62,PF-R124_00041210,,Methyl-accepting chemotaxis protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654003,4722460,4722855,-,0.65,PF-R124_00041220,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654004,4722926,4723420,+,0.66,PF-R124_00041230,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654005,4723559,4726144,-,0.62,PF-R124_00041240,,TonB-dependent heme/hemoglobin receptor family protein/TonB-dependent hemoglobin/transferrin/lactoferrin receptor family protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654006,4726267,4727232,-,0.64,PF-R124_00041250,,"Fe2+-dicitrate sensor, membrane component",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654007,4727354,4727863,-,0.62,PF-R124_00041260,,"RNA polymerase sigma factor, sigma-70 family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654008,4728055,4729056,-,0.6,PF-R124_00041270,,"glyceraldehyde-3-phosphate dehydrogenase, type I( EC:1.2.1.12 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654009,4729277,4731103,+,0.63,PF-R124_00041280,,6-phosphogluconate dehydratase( EC:4.2.1.12 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654010,4731100,4732059,+,0.63,PF-R124_00041290,,"glucokinase, proteobacterial type( EC:2.7.1.2 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654011,4732275,4733006,+,0.64,PF-R124_00041300,,Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654012,4732996,4734465,+,0.64,PF-R124_00041310,,Signal transduction histidine kinase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654013,4734684,4735943,+,0.63,PF-R124_00041320,,N-acyl-D-glucosamine 2-epimerase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654014,4736062,4737363,+,0.6,PF-R124_00041330,,"ABC-type sugar transport system, periplasmic component",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654015,4737504,4738412,+,0.6,PF-R124_00041340,,"ABC-type sugar transport systems, permease components",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654016,4738405,4739250,+,0.6,PF-R124_00041350,,"ABC-type sugar transport system, permease component",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654017,4739253,4740413,+,0.62,PF-R124_00041360,,"ABC-type sugar transport systems, ATPase components",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654018,4740610,4741959,+,0.57,PF-R124_00041370,,Carbohydrate-selective porin,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654019,4742247,4743101,+,0.64,PF-R124_00041380,,Uncharacterized enzymes related to aldose 1-epimerase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654020,4743321,4744190,-,0.62,PF-R124_00041390,,Transcriptional regulators,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654021,4744408,4745874,+,0.61,PF-R124_00041400,,glucose-6-phosphate 1-dehydrogenase( EC:1.1.1.49 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654022,4745861,4746574,+,0.64,PF-R124_00041410,,6-phosphogluconolactonase( EC:3.1.1.31 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654023,4746592,4747257,+,0.65,PF-R124_00041420,,"Entner-Doudoroff aldolase( EC:4.1.3.16,EC:4.1.2.14 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654024,4747418,4748143,+,0.61,PF-R124_00041430,,"Protocatechuate 3,4-dioxygenase beta subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654025,4748148,4749329,-,0.63,PF-R124_00041440,,Selenocysteine lyase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654026,4749358,4749594,-,0.59,PF-R124_00041450,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654027,4749801,4750268,+,0.57,PF-R124_00041460,,conserved hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654028,4750394,4750864,-,0.6,PF-R124_00041470,,Acyl dehydratase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654029,4750909,4751853,-,0.62,PF-R124_00041480,,Lysophospholipase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654030,4752095,4753783,+,0.61,PF-R124_00041490,,Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II( EC:6.2.1.3 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654031,4754146,4755843,+,0.6,PF-R124_00041500,,Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II( EC:6.2.1.3 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654032,4756008,4756385,-,0.6,PF-R124_00041510,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654033,4756582,4756773,+,0.52,PF-R124_00041520,,CsbD-like.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654034,4756937,4757887,+,0.59,PF-R124_00041530,,Predicted membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654035,4757890,4758429,+,0.59,PF-R124_00041540,,peptide deformylase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654036,4758555,4758971,-,0.62,PF-R124_00041550,,Acetyltransferase (GNAT) family.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654037,4759073,4759183,+,0.44,PF-R124_00041560,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503654038,4759296,4760237,+,0.61,PF-R124_00041570,,Fatty acid desaturase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
